id,name,artist,songwriters,duration,genres,album,created_at,updated_at,ingested_at,valid_until
82780,ok,Andrew Vargas,Thomas Ford,18:14,ok,assume,2023-08-10T03:56:10.718671,2024-08-23T04:30:54.983264,2024-10-28 00:30:43.821005,
71067,wind,Thomas Sheppard,Stephen Kim,01:11,chair,while,2024-07-27T20:50:41.677858,2023-12-25T17:30:44.385123,2024-10-28 00:30:43.821005,
7837,bit,Thomas Fowler MD,Jessica Alvarez,14:19,skin,situation,2023-03-13T02:40:12.741541,2024-04-23T02:29:26.096362,2024-10-28 00:30:43.821005,
71262,prepare,Michael Small,Carol Smith,31:19,large,team,2023-06-25T05:30:02.458669,2024-03-27T01:35:13.173207,2024-10-28 00:30:43.821005,
36138,visit,Victoria Ortiz,Isaac Butler,54:03,interesting,event,2023-05-18T14:37:12.537184,2023-12-12T00:39:43.490738,2024-10-28 00:30:43.821005,
33340,approach,Olivia Baxter,Raymond Blankenship,36:38,value,loss,2024-05-24T07:02:22.554329,2024-08-08T12:07:33.534192,2024-10-28 00:30:43.821005,
54387,interest,Laura Guerrero,Terry Moore,50:05,fire,phone,2024-10-24T15:42:27.513715,2024-05-02T16:06:21.847142,2024-10-28 00:30:43.821005,
34378,exist,Scott Barnett,Marissa Nielsen,42:55,specific,grow,2024-02-03T08:28:56.511786,2024-02-07T23:56:08.992462,2024-10-28 00:30:43.821005,
33641,camera,Jessica Brown,Kathleen Lee,05:39,get,outside,2022-11-08T03:22:38.800840,2024-09-19T23:44:59.845305,2024-10-28 00:30:43.821005,
6098,produce,Cheryl Nguyen DDS,Amber Nunez,20:52,ten,interesting,2023-04-26T15:27:20.430355,2024-02-15T04:52:01.896496,2024-10-28 00:30:43.821005,
52298,speak,Joseph Perry,Patrick Romero,29:33,reveal,decide,2022-11-13T18:02:49.552036,2024-05-10T09:06:00.600429,2024-10-28 00:30:43.821005,
27437,network,Joshua Torres,Matthew Wallace,24:37,provide,clearly,2024-06-20T05:18:03.051397,2024-10-10T08:21:35.654555,2024-10-28 00:30:43.821005,
72535,clearly,Carla Baker,Brandon Khan,31:54,people,know,2023-01-03T09:19:36.598652,2024-06-01T09:48:14.137242,2024-10-28 00:30:43.821005,
24073,discuss,Anthony Fisher,Robert Ball,01:58,bring,poor,2024-05-17T01:39:14.574442,2024-06-08T08:44:28.422971,2024-10-28 00:30:43.821005,
88883,away,Derek Johnson,Jenny Williamson,54:59,point,despite,2023-09-06T08:22:07.632391,2024-02-04T22:37:09.015945,2024-10-28 00:30:43.821005,
19605,player,Johnny Mcmillan,Brent Cruz,22:50,stage,indicate,2023-02-17T12:18:26.907116,2024-07-01T09:51:16.548884,2024-10-28 00:30:43.821005,
11807,provide,Leonard Walls,Eric Fox,45:04,book,program,2023-08-26T08:16:43.782030,2024-03-05T23:51:44.348309,2024-10-28 00:30:43.821005,
23149,artist,Robert Lara,Sandra Mclean,06:51,sometimes,place,2023-02-13T05:05:34.525700,2024-05-26T09:34:18.022980,2024-10-28 00:30:43.821005,
27771,spring,David Carpenter,Patrick Wright,16:07,eye,ok,2023-10-17T12:12:16.447328,2024-02-01T01:50:12.581101,2024-10-28 00:30:43.821005,
83447,impact,James Carter,Alexandra Edwards,57:06,arrive,response,2023-10-15T11:38:07.236085,2024-09-20T14:06:31.788738,2024-10-28 00:30:43.821005,
96190,character,Kaitlin Lambert,Brittany Roberts,51:35,field,subject,2023-07-29T05:54:21.568827,2024-09-14T09:31:59.948658,2024-10-28 00:30:43.821005,
78254,stop,Keith Simmons,Charles Smith,21:12,plan,wonder,2024-03-22T02:21:43.782566,2024-02-28T00:07:47.497265,2024-10-28 00:30:43.821005,
78893,quite,Gloria Strickland,Heather Andrade,07:47,plan,civil,2024-05-27T09:22:26.704978,2024-05-24T22:20:46.819490,2024-10-28 00:30:43.821005,
74317,him,Matthew King,Amanda Brown MD,30:50,yard,toward,2023-11-04T01:16:33.583366,2024-02-18T09:47:18.620050,2024-10-28 00:30:43.821005,
73691,detail,Michael Hudson,Misty Vega,52:50,wall,different,2024-04-15T08:42:09.856019,2024-08-28T01:14:09.675372,2024-10-28 00:30:43.821005,
70092,class,Benjamin Lawson,Sarah Nelson,53:53,almost,natural,2023-11-11T20:47:56.481659,2024-10-18T15:44:37.100418,2024-10-28 00:30:43.821005,
87440,may,Mr. Matthew Kirby,Laura Holt DVM,57:44,oil,color,2023-09-20T00:36:07.641028,2024-10-10T03:19:34.277092,2024-10-28 00:30:43.821005,
3501,cell,Jordan Johnson,Kevin Carrillo,15:46,southern,door,2024-04-05T06:59:41.085037,2023-12-05T01:09:55.177578,2024-10-28 00:30:43.821005,
6140,best,Lisa Pham,Mr. Zachary Carter,03:47,fear,himself,2022-11-19T23:02:15.322986,2024-09-16T22:59:21.799917,2024-10-28 00:30:43.821005,
72376,power,Brian Kim,Angela Moran,32:39,loss,tough,2022-12-23T11:18:47.905689,2024-05-12T20:18:47.691716,2024-10-28 00:30:43.821005,
6980,market,Hannah Butler,Scott Santiago,41:04,whether,finally,2024-03-09T22:47:09.015819,2024-10-26T01:21:30.812517,2024-10-28 00:30:43.821005,
92070,try,Amy Smith,Curtis Sanders,04:29,figure,strong,2022-12-18T22:50:31.214599,2024-07-20T03:13:10.101964,2024-10-28 00:30:43.821005,
43720,according,Rebecca Wolfe,Matthew West,54:51,simply,evening,2024-07-22T23:57:00.467478,2024-03-18T10:55:45.140300,2024-10-28 00:30:43.821005,
62404,military,Phillip Murphy,Robert Castro,25:34,win,country,2023-07-21T16:50:22.162475,2023-12-23T06:13:35.079018,2024-10-28 00:30:43.821005,
52587,against,Aaron Stone,Andrew Spencer,27:05,tough,argue,2023-05-11T05:36:55.564372,2024-04-25T20:40:49.136101,2024-10-28 00:30:43.821005,
37978,blood,Evan Bird,Randall Malone,41:21,begin,property,2022-11-16T17:39:22.674276,2024-05-03T00:17:23.490118,2024-10-28 00:30:43.821005,
68279,recently,Jonathan Taylor,Kevin Adkins,56:26,marriage,control,2024-01-11T03:53:11.223660,2024-08-04T09:59:49.339049,2024-10-28 00:30:43.821005,
447,lay,Rebecca Wilson,Laura Miller,08:28,short,prevent,2024-06-10T10:39:23.042734,2023-12-15T11:10:24.297652,2024-10-28 00:30:43.821005,
89076,fly,Jeremy York,Paul Cooke,25:21,feel,thus,2023-05-20T14:47:16.248205,2023-10-29T14:49:07.124257,2024-10-28 00:30:43.821005,
75107,hand,Evelyn Smith,Toni Ramos,06:11,must,light,2024-02-26T23:44:23.871692,2024-07-12T01:45:36.979002,2024-10-28 00:30:43.821005,
76600,score,Sean Erickson,Christina Ward,16:03,dark,test,2023-07-07T00:18:23.441083,2024-10-24T15:23:47.065941,2024-10-28 00:30:43.821005,
23240,financial,Timothy Johnson,Thomas Tyler,33:03,skin,cultural,2024-01-12T03:47:20.195517,2024-08-18T11:57:18.940710,2024-10-28 00:30:43.821005,
27192,argue,Ms. Alyssa Mills DVM,Larry Greene,07:52,education,keep,2024-06-26T03:55:33.155759,2024-04-24T19:42:26.155800,2024-10-28 00:30:43.821005,
42664,show,David Ortiz,Jessica Blackburn,06:33,away,college,2024-03-12T19:23:22.891805,2024-10-24T10:34:08.482249,2024-10-28 00:30:43.821005,
90316,same,Marie Roth,Jason Pearson,24:18,different,dog,2024-01-09T19:11:16.262839,2023-11-21T20:02:24.663051,2024-10-28 00:30:43.821005,
73650,Democrat,Jaime Hull,Dr. Willie Morse,24:24,force,decision,2023-07-04T15:56:48.342932,2024-06-06T08:42:28.305827,2024-10-28 00:30:43.821005,
47503,carry,Larry Fields,Shannon Mccormick,39:48,natural,girl,2023-07-21T20:00:10.180133,2024-01-05T09:32:32.715232,2024-10-28 00:30:43.821005,
45272,article,Cassandra Campbell,Justin Walsh,40:43,green,pull,2024-09-14T04:46:21.602267,2024-10-21T21:38:08.108137,2024-10-28 00:30:43.821005,
65908,nearly,Kristine Wilcox,Richard Wolfe,40:17,own,television,2024-01-23T16:27:01.998000,2024-04-27T13:48:05.643601,2024-10-28 00:30:43.821005,
60773,down,Alexander Roach,Alex Schroeder,26:46,strategy,street,2023-05-28T03:27:05.946714,2024-01-24T06:14:47.822229,2024-10-28 00:30:43.821005,
41044,not,Brenda Brown,Timothy Moore,43:36,series,either,2024-02-05T04:10:18.986902,2024-02-23T13:30:32.299410,2024-10-28 00:30:43.821005,
58083,feeling,Lisa Price,Johnny Stein,36:10,city,foreign,2024-07-30T18:49:29.503285,2023-11-28T04:13:53.236803,2024-10-28 00:30:43.821005,
34009,not,Justin Foster,Jenna Maldonado,36:40,simply,week,2023-05-24T07:57:25.753832,2024-05-09T17:46:28.268775,2024-10-28 00:30:43.821005,
51110,forward,David Jackson,John Orozco,47:51,democratic,necessary,2022-11-14T08:09:13.504438,2024-09-02T17:18:07.776033,2024-10-28 00:30:43.821005,
72672,weight,Lisa Thomas,Chelsea Long,20:24,institution,respond,2024-09-16T01:23:37.171661,2023-12-23T03:26:16.581128,2024-10-28 00:30:43.821005,
23802,into,Stephen Jones,John Wallace,18:07,owner,money,2023-09-04T02:29:40.392219,2024-08-22T03:52:52.746355,2024-10-28 00:30:43.821005,
12449,administration,Stephanie Kelley,Jimmy Peters,55:00,firm,significant,2024-10-26T08:42:07.449354,2024-10-06T19:52:31.031633,2024-10-28 00:30:43.821005,
78246,black,Mary Blair,Jennifer Murphy,54:50,organization,inside,2023-05-21T12:13:14.443158,2023-11-25T19:23:03.312577,2024-10-28 00:30:43.821005,
64665,claim,Michael Hall,Leah Nguyen,51:01,into,near,2023-10-01T08:18:19.595040,2024-04-01T12:52:19.251518,2024-10-28 00:30:43.821005,
26409,hospital,Seth Chapman,Francisco Carter,02:56,mention,total,2024-10-13T00:08:56.011558,2024-07-31T20:06:24.013424,2024-10-28 00:30:43.821005,
41216,coach,Stephanie Fuentes,Gregory Hernandez,58:51,choose,quite,2024-06-15T09:21:14.491069,2024-02-23T07:22:41.492830,2024-10-28 00:30:43.821005,
9818,series,Molly Sims,Sherri Phillips,01:10,expert,plan,2023-02-25T01:21:25.015719,2024-05-02T14:01:56.963294,2024-10-28 00:30:43.821005,
1143,ten,Margaret Novak,Wendy Lopez,00:29,list,travel,2023-08-17T14:33:32.808014,2024-09-21T10:06:18.104414,2024-10-28 00:30:43.821005,
87018,return,Kathleen Garcia,Shirley Cowan,23:08,production,western,2023-07-17T23:09:00.900448,2024-05-11T23:49:05.364862,2024-10-28 00:30:43.821005,
35042,after,Kristin George,Tim Dunn,16:43,outside,idea,2023-08-13T04:46:43.564905,2024-05-05T13:44:42.188824,2024-10-28 00:30:43.821005,
1480,our,Gina Johnson,Laura Taylor,28:54,choice,concern,2023-01-18T13:33:16.237072,2023-11-21T05:29:51.379242,2024-10-28 00:30:43.821005,
94556,deal,Loretta Wong,Victoria Wolfe,21:35,also,key,2024-01-28T22:13:00.095834,2024-09-22T02:23:23.208679,2024-10-28 00:30:43.821005,
48079,often,Brent Russell,Kathy Rogers,28:48,reality,election,2023-07-26T11:20:31.741898,2024-05-25T16:55:57.767186,2024-10-28 00:30:43.821005,
78240,strategy,Jessica Fisher,Keith Stevenson,39:32,chair,successful,2023-07-23T23:52:34.267305,2023-12-13T10:58:11.944632,2024-10-28 00:30:43.821005,
21339,north,David Cabrera,Laura Diaz,02:01,will,focus,2023-03-13T12:26:33.233595,2024-05-24T16:43:33.530404,2024-10-28 00:30:43.821005,
15325,respond,Renee Humphrey,Katherine Flores,53:53,both,modern,2023-02-18T05:50:14.552401,2024-06-29T03:47:46.889920,2024-10-28 00:30:43.821005,
43047,sort,Elizabeth Martin,Michael Conley,12:27,card,list,2023-05-25T19:38:33.669484,2023-12-08T03:28:46.398797,2024-10-28 00:30:43.821005,
92513,article,Adam Barrett,Jonathan Hernandez,07:58,act,pretty,2024-04-06T08:38:39.582598,2024-07-14T01:59:46.589179,2024-10-28 00:30:43.821005,
61459,nation,Frank Duke,Dale Castillo,57:15,age,weight,2023-03-04T04:18:43.360920,2024-04-09T00:38:39.497164,2024-10-28 00:30:43.821005,
72522,American,Jay Bailey,Brooke Garcia,12:25,trade,culture,2023-11-11T21:10:56.300356,2024-07-13T01:29:47.569575,2024-10-28 00:30:43.821005,
16277,market,Tina Giles,Andrew Marshall,10:30,main,heavy,2023-05-16T07:46:41.754832,2023-12-31T11:42:13.437379,2024-10-28 00:30:43.821005,
13415,apply,Jerry Jones,Crystal Cline,17:17,increase,seat,2023-08-18T22:36:35.815281,2024-09-20T10:14:18.111986,2024-10-28 00:30:43.821005,
18934,enter,Thomas Juarez,Ashley Tanner,04:18,should,miss,2024-06-13T22:08:16.705398,2024-10-16T01:48:10.055073,2024-10-28 00:30:43.821005,
71416,hand,Andrew Anderson,Zachary Hall,35:55,movement,yet,2023-12-05T05:14:47.720495,2024-09-07T14:18:31.519790,2024-10-28 00:30:43.821005,
96148,stage,Matthew Weiss,Robert Rodriguez,38:12,research,by,2023-01-22T00:15:41.472147,2024-01-24T11:20:41.163421,2024-10-28 00:30:43.821005,
72621,audience,Laura Weber,Lucas Meyer,09:47,himself,able,2023-03-04T01:15:46.313304,2023-11-11T10:58:48.159805,2024-10-28 00:30:43.821005,
8846,full,Christina Thornton,Nicole Tucker,26:38,might,forward,2023-03-02T11:58:33.556903,2024-09-11T06:49:19.056325,2024-10-28 00:30:43.821005,
72943,son,Shawn Martinez,Andrea Sims,44:56,business,single,2024-10-01T12:52:36.309697,2024-09-01T21:36:19.174101,2024-10-28 00:30:43.821005,
82825,chair,Andrew Flores,Danny Ellis,01:20,better,article,2023-09-12T13:45:38.500819,2023-12-11T13:55:02.062885,2024-10-28 00:30:43.821005,
71488,drug,Jesse Taylor,James Mccoy,25:25,art,city,2024-01-27T08:10:21.433345,2024-05-06T11:59:32.791719,2024-10-28 00:30:43.821005,
45589,entire,Christopher Miles,Jennifer Burton,04:04,door,need,2023-06-16T05:19:03.742159,2024-10-06T18:09:07.223331,2024-10-28 00:30:43.821005,
72089,human,Laura Flores,Krystal Bradley,55:03,drive,citizen,2023-12-29T19:06:17.315543,2024-01-24T14:08:29.615429,2024-10-28 00:30:43.821005,
45098,size,Teresa Lutz,Shelly Smith,53:17,least,once,2023-10-24T02:44:26.313709,2024-06-30T14:02:42.600274,2024-10-28 00:30:43.821005,
42974,foot,Julie Murphy,Lori Garcia,21:28,travel,woman,2023-07-28T13:58:18.842054,2024-01-16T01:02:58.131011,2024-10-28 00:30:43.821005,
14530,future,Michelle Dean,Darryl Brown,29:25,resource,foot,2024-01-28T22:19:15.148351,2024-04-30T16:26:45.942929,2024-10-28 00:30:43.821005,
69701,fish,David Jones,Isabel Mills,46:08,gun,activity,2024-10-02T07:38:15.408509,2024-04-24T04:39:07.382592,2024-10-28 00:30:43.821005,
1962,end,Jessica Mcconnell,Barbara Mcdonald,35:03,piece,rather,2024-06-11T00:12:41.037556,2024-02-09T15:01:50.284384,2024-10-28 00:30:43.821005,
58570,matter,Theodore Brown DVM,Daniel Klein,32:42,much,win,2023-04-27T09:34:02.883754,2024-09-27T03:55:15.293459,2024-10-28 00:30:43.821005,
93286,watch,Alexandra Garcia,John Jordan,41:16,behavior,total,2024-04-28T14:12:02.675062,2024-08-13T09:38:30.145308,2024-10-28 00:30:43.821005,
41890,decision,Justin Mcclain,Paul Hurley,17:19,off,history,2024-05-14T17:39:44.992727,2024-05-22T22:39:38.442205,2024-10-28 00:30:43.821005,
47949,majority,Tammy Shepherd,Ronald Rosales,16:17,tend,account,2024-09-17T13:50:05.565064,2024-07-04T23:34:13.982528,2024-10-28 00:30:43.821005,
27085,natural,Dana Hutchinson,Brandon Smith,24:09,its,despite,2022-11-01T20:20:45.852532,2024-07-07T02:20:21.933225,2024-10-28 00:30:43.821005,
27902,executive,Johnny Jacobson,Kevin Richardson,48:12,according,course,2024-04-11T02:00:45.293026,2024-08-16T20:10:43.085952,2024-10-28 00:30:43.821005,
65568,perform,Justin Boyle,Katelyn Bennett,28:29,industry,every,2024-10-12T02:43:33.154132,2024-04-18T21:21:19.435231,2024-10-28 00:30:43.821005,
71804,include,Robert Rodriguez,Kathleen Mccann,25:26,explain,share,2024-09-10T15:49:26.888756,2024-01-13T15:03:24.445888,2024-10-28 00:30:43.821005,
65538,simple,Theresa Odonnell,Anthony York,14:59,compare,brother,2022-11-20T11:44:48.306816,2023-11-12T20:17:20.681968,2024-10-28 00:30:43.821005,
17533,issue,Lisa Steele,John Walsh,40:55,air,performance,2023-03-13T04:22:24.900038,2024-09-29T23:55:32.810961,2024-10-28 00:30:43.821005,
10365,industry,Raymond Shields,Michael Reed,47:00,lead,inside,2024-03-17T21:01:50.746343,2024-06-26T17:52:41.064334,2024-10-28 00:30:43.821005,
58672,back,Mr. Noah Mccullough,Tanya Wells,03:06,son,like,2024-04-22T12:42:48.267208,2024-03-29T09:14:26.466914,2024-10-28 00:30:43.821005,
60235,project,Marie Avila,Michael Burns,16:13,girl,require,2023-06-25T23:58:49.952545,2024-02-15T13:29:46.787264,2024-10-28 00:30:43.821005,
6508,suggest,Michael Frost,Lisa Watson,41:12,keep,those,2024-04-08T21:43:16.923962,2024-08-11T06:54:48.448753,2024-10-28 00:30:43.821005,
35419,various,Brian Cole,Joy Sheppard,29:39,room,art,2024-08-28T04:46:11.518256,2024-08-30T19:41:38.620950,2024-10-28 00:30:43.821005,
35114,claim,Kaylee Castro,Jose Lee,40:40,develop,player,2024-10-06T05:22:40.334963,2024-01-16T02:12:00.967854,2024-10-28 00:30:43.821005,
10695,friend,Meredith Zimmerman,Margaret Johnson,37:17,how,media,2023-07-13T16:48:58.668012,2024-07-01T20:37:27.908412,2024-10-28 00:30:43.821005,
13718,deep,Manuel Holt,Mr. Ronald Archer,58:58,painting,none,2023-03-19T10:45:06.316367,2023-11-04T19:46:17.655231,2024-10-28 00:30:43.821005,
40939,vote,Taylor Perez,Susan Mcclure,29:25,party,particularly,2022-12-18T01:32:54.426844,2024-09-16T07:27:35.697155,2024-10-28 00:30:43.821005,
1521,agent,Dennis Foley,Jessica Bell,52:39,wide,loss,2023-10-27T19:56:38.181756,2024-02-18T12:53:58.279287,2024-10-28 00:30:43.821005,
67087,work,Gregory Atkinson,Miss Kristine Washington DVM,07:48,responsibility,amount,2023-08-15T12:07:55.570190,2024-01-04T22:49:38.095294,2024-10-28 00:30:43.821005,
99294,cup,Mrs. Jennifer Richards,Megan Kim,11:25,dark,on,2023-05-23T17:11:38.069287,2024-04-18T10:58:28.926510,2024-10-28 00:30:43.821005,
14359,food,Michele Jensen,Stacey Stewart,58:20,where,bag,2024-07-07T09:15:47.498837,2024-01-29T16:16:01.719826,2024-10-28 00:30:43.821005,
62146,let,Mary Herrera,William Fisher,16:05,support,particularly,2023-06-21T20:43:06.912145,2024-06-11T22:30:41.584446,2024-10-28 00:30:43.821005,
55702,evidence,Wendy Hill,Christian Boone,08:05,free,two,2024-02-10T15:45:30.073160,2024-02-29T19:56:20.444150,2024-10-28 00:30:43.821005,
26936,man,Veronica Long,Joseph Dennis,54:54,until,avoid,2024-02-01T05:05:06.104006,2024-10-17T07:16:49.147140,2024-10-28 00:30:43.821005,
61334,part,Elijah Rogers,Elizabeth Holder,42:15,article,meet,2022-12-02T05:34:33.143813,2024-03-10T20:51:53.189733,2024-10-28 00:30:43.821005,
1935,include,Thomas Murray,Jose Ryan,47:10,cold,certainly,2024-09-23T13:20:53.743681,2024-03-30T06:56:16.705604,2024-10-28 00:30:43.821005,
47414,research,Cindy Williams,Daniel Cruz,44:01,million,them,2023-12-20T04:44:13.851341,2023-11-03T16:02:11.889583,2024-10-28 00:30:43.821005,
80684,behavior,Alec Knight,Heather Butler,15:50,team,best,2023-01-13T01:47:41.620600,2024-03-30T03:58:44.081564,2024-10-28 00:30:43.821005,
17686,able,Gloria Garcia,Anthony Wilson,37:25,deal,college,2023-05-24T11:58:31.547888,2024-06-11T04:50:30.381724,2024-10-28 00:30:43.821005,
49494,suddenly,Katrina Jenkins,Roger Allen,13:10,owner,outside,2022-12-31T03:30:10.047783,2023-12-03T00:43:01.160864,2024-10-28 00:30:43.821005,
96552,president,Lisa Chaney,Christy Williams,38:40,central,writer,2023-04-18T09:14:25.853200,2024-08-23T21:13:56.795678,2024-10-28 00:30:43.821005,
56117,ahead,Bradley Tate,Allison Duncan,29:20,special,focus,2022-11-13T22:41:48.216407,2024-10-14T15:22:04.137148,2024-10-28 00:30:43.821005,
95517,many,James Lopez,Nicole Smith,07:21,whose,attorney,2023-08-31T08:40:42.572195,2024-01-23T12:00:24.364331,2024-10-28 00:30:43.821005,
51759,believe,Jose Garcia,Thomas Bruce,17:34,deal,adult,2023-10-19T17:30:58.138860,2024-06-28T22:54:44.871974,2024-10-28 00:30:43.821005,
1384,week,Susan Bates,Aaron Sanchez,14:22,campaign,plan,2024-08-27T10:20:13.496907,2024-10-25T01:33:43.553924,2024-10-28 00:30:43.821005,
12376,note,Sally Robertson,Carla Anderson,24:12,central,increase,2023-10-23T17:03:00.942330,2024-09-07T10:17:42.088873,2024-10-28 00:30:43.821005,
62830,seem,Laurie Bennett,John Johnson,40:10,hope,generation,2024-03-19T17:24:01.981918,2024-07-14T09:20:59.674684,2024-10-28 00:30:43.821005,
22822,water,Chad Pratt,Jonathan Martin,47:07,say,time,2023-08-06T10:20:54.848540,2024-04-17T10:50:13.224608,2024-10-28 00:30:43.821005,
37787,middle,Diana Kerr,Daniel Hernandez,53:38,set,treat,2024-05-21T08:47:03.475359,2024-01-10T23:20:04.927562,2024-10-28 00:30:43.821005,
21884,stage,Patrick Kidd,Andrea Ali,59:36,against,staff,2023-04-25T09:39:48.185587,2024-06-30T01:58:43.039652,2024-10-28 00:30:43.821005,
96062,firm,Melissa Beck,Gabrielle Humphrey,23:12,Congress,school,2023-04-25T07:49:43.035296,2024-07-31T03:14:51.300601,2024-10-28 00:30:43.821005,
76485,make,Andrea King,Christian Garcia,55:16,important,nation,2023-02-16T22:35:49.705459,2024-05-01T12:44:55.472707,2024-10-28 00:30:43.821005,
84077,word,Justin Blair,Jessica Bautista,51:59,help,top,2023-07-13T04:22:02.372450,2024-01-10T18:35:55.943757,2024-10-28 00:30:43.821005,
31485,or,David Hughes,Michael Stevens,22:54,should,summer,2024-02-24T17:37:57.767241,2024-04-03T08:01:24.151874,2024-10-28 00:30:43.821005,
45861,tonight,Lindsey Medina,Richard Gutierrez,01:43,capital,degree,2023-12-24T19:46:28.106745,2023-12-27T19:02:24.184242,2024-10-28 00:30:43.821005,
76855,eight,Timothy Wall,Michelle Wilson,56:41,mind,sit,2024-03-21T03:10:37.604454,2024-10-16T10:36:00.819428,2024-10-28 00:30:43.821005,
8547,will,Jared Miller,Kathy Chang,55:20,statement,main,2023-01-28T17:09:06.261540,2024-08-01T16:26:37.304765,2024-10-28 00:30:43.821005,
86403,future,Diana Moore,Thomas Estes,43:08,suffer,say,2023-11-10T08:56:10.095329,2024-01-03T04:54:53.208030,2024-10-28 00:30:43.821005,
63254,popular,Brittany Hill,Kathleen Richards,09:00,think,woman,2023-03-31T16:06:10.787766,2023-11-07T16:00:05.836619,2024-10-28 00:30:43.821005,
68460,either,Monica Cortez,Jonathan Martin,58:16,everyone,test,2023-06-20T04:34:01.968372,2024-07-02T14:41:51.984489,2024-10-28 00:30:43.821005,
87245,teacher,Daniel Humphrey,Heather Washington,09:39,tough,budget,2023-05-31T18:00:10.361684,2024-07-26T11:11:21.718076,2024-10-28 00:30:43.821005,
25897,any,Tiffany Davis,Anthony Snyder,31:41,cup,example,2023-07-07T10:12:35.404739,2024-09-29T10:23:40.813975,2024-10-28 00:30:43.821005,
95004,number,Michelle Banks,Douglas Cannon,33:54,provide,exactly,2023-06-23T04:21:24.433899,2023-11-28T09:30:37.231565,2024-10-28 00:30:43.821005,
44329,behind,Holly Garcia,Jessica Jones,08:08,nothing,affect,2023-05-05T14:40:52.160211,2024-09-15T02:22:02.568597,2024-10-28 00:30:43.821005,
97932,role,Phyllis Sutton,Elizabeth Barrera,41:34,member,avoid,2024-03-19T19:46:56.395512,2023-11-19T08:19:44.042573,2024-10-28 00:30:43.821005,
70698,film,Thomas James,Mary Gray,55:51,somebody,theory,2023-03-25T22:58:16.609951,2023-11-07T10:39:22.958369,2024-10-28 00:30:43.821005,
84199,section,Keith Mora,Steven Odonnell,24:04,best,phone,2024-05-09T14:24:55.372941,2024-02-25T17:03:52.170456,2024-10-28 00:30:43.821005,
99217,similar,Lauren Melton,Scott Jackson,18:17,many,well,2023-02-18T00:13:47.822287,2024-09-16T00:47:39.630855,2024-10-28 00:30:43.821005,
82753,director,Rachel Pierce,Mark Hays,00:38,different,so,2024-08-19T22:44:01.351289,2024-01-29T17:02:22.807685,2024-10-28 00:30:43.821005,
22731,forward,Martha Herring,Elizabeth Alexander,42:06,security,where,2023-03-20T03:48:19.571450,2024-05-02T02:59:06.213233,2024-10-28 00:30:43.821005,
13600,spring,Anthony Hartman,Michael Pope,10:17,story,answer,2023-12-25T17:45:37.119269,2023-11-13T12:31:08.277147,2024-10-28 00:30:43.821005,
50146,half,Ryan Reyes,Rachel Reyes,01:39,pick,surface,2023-12-29T09:01:41.736716,2024-09-12T10:59:19.694327,2024-10-28 00:30:43.821005,
67679,sit,Vincent Martinez,Brittany Lewis,56:53,work,industry,2024-02-20T04:12:21.665351,2023-11-15T21:32:29.946783,2024-10-28 00:30:43.821005,
25536,weight,Michael Reed,Michelle Rodriguez,51:12,realize,team,2024-09-19T02:53:56.631672,2024-02-06T22:27:08.196663,2024-10-28 00:30:43.821005,
4723,left,Rhonda Contreras,Rachel Nguyen,32:16,to,class,2023-11-27T08:42:40.982065,2024-05-15T18:46:16.720023,2024-10-28 00:30:43.821005,
44623,term,Judy Lopez,Kevin Warren,22:52,size,especially,2023-10-21T11:07:43.496508,2024-04-02T10:47:33.413254,2024-10-28 00:30:43.821005,
41346,lead,Jason Gibbs,Annette Tapia,00:42,speech,way,2023-06-16T21:16:34.369994,2024-05-06T08:13:38.057348,2024-10-28 00:30:43.821005,
48454,style,Bonnie Moses,Alexa Dean,23:48,kind,hear,2023-03-19T13:42:20.330386,2024-01-03T13:56:55.480367,2024-10-28 00:30:43.821005,
17716,state,Katrina Brewer,Terri Mills,38:10,security,gas,2023-09-20T01:37:41.098727,2024-09-06T02:51:59.002107,2024-10-28 00:30:43.821005,
10262,evidence,Michael Fleming,Lori Bennett,23:28,turn,fund,2024-05-14T04:10:56.292006,2024-08-01T19:20:53.461894,2024-10-28 00:30:43.821005,
98087,them,Daisy Whitehead,James Erickson,48:29,easy,story,2023-01-24T10:33:10.304296,2024-02-05T01:35:03.549622,2024-10-28 00:30:43.821005,
94420,subject,James Sweeney,Christine Smith,15:26,hospital,service,2024-06-25T19:26:36.618443,2024-10-03T14:38:58.344532,2024-10-28 00:30:43.821005,
82635,which,Kelly Shaw,Teresa Meyer,30:12,popular,rule,2024-09-06T18:07:54.874389,2024-01-16T12:22:47.965249,2024-10-28 00:30:43.821005,
53184,may,Lisa Jackson,Hayley Barnett,52:08,many,we,2024-09-08T01:00:38.620012,2024-05-03T13:33:45.179273,2024-10-28 00:30:43.821005,
82165,operation,Dean Munoz,Kimberly Wallace,19:35,send,cause,2023-07-25T22:46:49.910187,2024-02-24T00:17:31.819070,2024-10-28 00:30:43.821005,
11656,entire,Tiffany Howard,David Norton,20:15,need,though,2023-07-02T20:22:26.070125,2024-02-07T09:30:56.141146,2024-10-28 00:30:43.821005,
26091,once,Robert Cruz,Christopher Greene,05:40,image,thank,2022-11-04T22:54:26.712982,2024-07-10T07:39:03.850797,2024-10-28 00:30:43.821005,
15205,relate,Alexis Brown,Marissa Ward,00:05,today,lose,2024-02-07T14:21:17.225334,2024-07-07T21:54:54.091891,2024-10-28 00:30:43.821005,
