user_id,items,created_at,updated_at,ingested_at,valid_until
24781,"[51772, 18491, 35042, 84233, 55267]",2024-07-20T23:38:38.893708,2024-09-29T17:32:17.490828,2024-10-28 00:30:44.548485,
71937,"[46665, 84163, 3103, 90655, 52587]",2024-08-02T10:57:06.289798,2024-09-09T00:37:37.207449,2024-10-28 00:30:44.548485,
36082,"[55468, 79880, 66764, 69830, 22178]",2023-03-14T21:46:00.624087,2023-07-28T05:55:51.140193,2024-10-28 00:30:44.548485,
8841,"[88969, 31609, 83189, 38840, 13815]",2024-08-05T15:27:19.266144,2024-10-16T08:20:16.044762,2024-10-28 00:30:44.548485,
12062,"[18464, 22850, 13317, 49034, 34635]",2023-12-10T06:37:51.943148,2024-08-19T16:58:28.996396,2024-10-28 00:30:44.548485,
28633,"[66764, 16574, 8722, 19623, 94658]",2024-01-30T12:38:40.012577,2024-08-07T10:14:55.484697,2024-10-28 00:30:44.548485,
59829,"[33, 39500, 35450, 23795, 94240]",2023-06-01T09:45:59.281990,2023-07-13T18:03:59.278960,2024-10-28 00:30:44.548485,
61089,"[87954, 61631, 16718, 41890, 1267]",2023-04-09T11:52:35.672915,2024-09-24T11:09:51.088000,2024-10-28 00:30:44.548485,
95539,"[1671, 97473, 44210, 98268, 84435]",2024-05-16T07:06:01.934178,2024-09-22T05:33:35.479912,2024-10-28 00:30:44.548485,
15520,"[78781, 32980, 85648, 37137, 86364]",2022-11-28T02:22:50.530352,2023-10-28T20:50:22.669623,2024-10-28 00:30:44.548485,
93373,"[65831, 53025, 87018, 45320, 4347]",2023-06-06T08:00:42.453336,2023-12-25T23:42:30.097027,2024-10-28 00:30:44.548485,
64127,"[37198, 8116, 75306, 48212, 40303]",2022-12-16T13:05:40.404998,2024-03-24T08:34:09.803350,2024-10-28 00:30:44.548485,
17777,"[62830, 87954, 25453, 7898, 90655]",2023-03-02T10:02:05.502948,2023-12-27T09:59:37.740506,2024-10-28 00:30:44.548485,
19578,"[47891, 2621, 64665, 25674, 72672]",2024-09-23T17:15:07.149289,2024-10-22T21:50:31.356024,2024-10-28 00:30:44.548485,
69516,"[75107, 29304, 20076, 52239, 62414]",2024-02-05T02:57:58.817692,2024-08-03T19:37:41.988363,2024-10-28 00:30:44.548485,
39289,"[15205, 44310, 70286, 57632, 55004]",2023-07-30T15:30:28.497655,2024-10-18T01:20:52.757101,2024-10-28 00:30:44.548485,
30610,"[50341, 90519, 41508, 26867, 40303]",2023-02-19T18:05:56.160239,2024-10-03T13:39:36.140511,2024-10-28 00:30:44.548485,
28129,"[38072, 7381, 78254, 89304, 36512]",2024-03-16T20:39:51.860042,2024-06-10T11:00:51.616560,2024-10-28 00:30:44.548485,
56271,"[11419, 42853, 10695, 47949, 41217]",2024-01-14T19:24:27.170794,2024-04-05T13:41:02.422699,2024-10-28 00:30:44.548485,
57396,"[90151, 54278, 72665, 62121, 23802]",2024-07-04T22:03:16.946954,2024-07-22T13:08:48.909851,2024-10-28 00:30:44.548485,
44965,"[94582, 51772, 78695, 12442, 98497]",2024-02-17T23:34:19.393315,2024-07-19T19:37:23.868412,2024-10-28 00:30:44.548485,
67891,"[47503, 88969, 56799, 14359, 31485]",2024-07-02T01:42:35.916228,2024-09-23T06:43:42.111648,2024-10-28 00:30:44.548485,
4714,"[82780, 8116, 20543, 86370, 26837]",2023-05-22T19:44:19.495234,2024-02-01T12:53:05.567864,2024-10-28 00:30:44.548485,
6721,"[68849, 44008, 44046, 16734, 78695]",2023-03-11T18:11:39.237863,2024-02-19T04:11:12.124601,2024-10-28 00:30:44.548485,
69277,"[8629, 61638, 27128, 41769, 74617]",2023-01-15T20:58:26.304955,2024-10-06T20:56:28.814443,2024-10-28 00:30:44.548485,
21815,"[72376, 58083, 82399, 88325, 78695]",2024-07-11T21:39:51.508444,2024-09-14T21:14:25.186154,2024-10-28 00:30:44.548485,
79946,"[35212, 47503, 85558, 71319, 90002]",2022-12-27T08:25:27.525716,2023-08-24T04:47:05.446017,2024-10-28 00:30:44.548485,
80161,"[90765, 630, 45861, 44455, 20207]",2022-12-13T07:43:26.190382,2023-08-18T16:16:58.457780,2024-10-28 00:30:44.548485,
98418,"[10968, 53633, 15278, 83104, 94027]",2023-09-23T16:45:43.320232,2024-06-07T04:54:25.192995,2024-10-28 00:30:44.548485,
31684,"[9552, 53296, 49494, 30711, 98497]",2023-09-12T02:48:58.584579,2024-04-03T11:42:39.334907,2024-10-28 00:30:44.548485,
64823,"[8629, 76140, 9414, 7961, 22178]",2024-07-24T12:04:53.786038,2024-09-13T03:58:15.103684,2024-10-28 00:30:44.548485,
33770,"[27085, 27437, 16903, 82137, 44423]",2023-08-30T10:02:37.433304,2024-01-25T23:40:45.801278,2024-10-28 00:30:44.548485,
79635,"[62223, 94317, 7506, 44899, 41370]",2024-10-27T11:24:00.514538,2024-10-27T20:25:16.280555,2024-10-28 00:30:44.548485,
16267,"[11732, 36655, 13341, 30052, 20140]",2024-04-17T15:26:52.504241,2024-10-17T07:03:15.719951,2024-10-28 00:30:44.548485,
88118,"[69272, 19492, 30123, 21009, 41499]",2023-04-07T18:41:26.505208,2023-06-16T03:44:36.969538,2024-10-28 00:30:44.548485,
37760,"[34378, 76538, 83800, 25539, 5862]",2024-07-28T21:17:58.577411,2024-09-09T17:59:38.659441,2024-10-28 00:30:44.548485,
10068,"[4905, 57469, 19605, 12449, 56642]",2023-07-08T22:10:01.271266,2024-07-16T16:01:58.826638,2024-10-28 00:30:44.548485,
52597,"[29304, 98268, 687, 8629, 54510]",2024-01-20T22:04:55.109960,2024-09-27T06:27:03.565176,2024-10-28 00:30:44.548485,
4996,"[66447, 44899, 22116, 82753, 51170]",2022-11-16T13:22:18.741495,2024-02-28T07:17:51.198632,2024-10-28 00:30:44.548485,
28299,"[62830, 86203, 42853, 64192, 96190]",2023-05-18T23:16:51.382288,2024-05-14T10:31:25.015535,2024-10-28 00:30:44.548485,
72106,"[34063, 94420, 35212, 16525, 25485]",2024-03-23T16:13:53.847821,2024-06-20T18:28:17.589699,2024-10-28 00:30:44.548485,
81294,"[7381, 83447, 1693, 74018, 50201]",2024-03-17T13:01:32.399327,2024-06-21T09:42:05.726868,2024-10-28 00:30:44.548485,
44089,"[44054, 60297, 10274, 69330, 95352]",2023-10-19T00:07:03.852299,2023-12-23T03:01:29.698680,2024-10-28 00:30:44.548485,
73765,"[29753, 64277, 22095, 12877, 21662]",2023-05-24T16:32:26.704776,2023-07-26T11:33:49.857184,2024-10-28 00:30:44.548485,
85009,"[687, 19121, 61638, 56642, 90002]",2024-05-24T08:36:08.312606,2024-08-28T21:36:23.139654,2024-10-28 00:30:44.548485,
33238,"[44310, 98479, 4289, 32109, 38942]",2023-08-10T14:07:12.827210,2024-07-26T02:01:46.874744,2024-10-28 00:30:44.548485,
60834,"[84077, 59259, 30052, 25423, 38002]",2024-07-17T07:51:15.085408,2024-09-20T09:14:27.345717,2024-10-28 00:30:44.548485,
57132,"[55965, 64080, 41499, 17580, 38771]",2024-01-16T21:58:31.113070,2024-10-17T23:31:26.039381,2024-10-28 00:30:44.548485,
987,"[70698, 41489, 92070, 16855, 14714]",2023-07-19T12:56:07.172482,2024-07-23T18:05:41.075640,2024-10-28 00:30:44.548485,
79195,"[84077, 33641, 60235, 45992, 90519]",2024-05-02T07:24:22.308347,2024-05-12T07:30:09.544760,2024-10-28 00:30:44.548485,
47857,"[25897, 10883, 13142, 88484, 67433]",2023-07-27T11:37:38.475446,2024-03-03T00:11:32.917240,2024-10-28 00:30:44.548485,
24803,"[82825, 76642, 5862, 45866, 94584]",2023-08-16T13:34:31.043219,2023-11-07T07:22:01.452851,2024-10-28 00:30:44.548485,
59496,"[81172, 47987, 95164, 16210, 76140]",2024-06-22T20:38:23.273379,2024-09-29T03:01:39.416558,2024-10-28 00:30:44.548485,
43354,"[90151, 64103, 64394, 5862, 77800]",2023-01-26T04:54:47.437759,2023-02-13T00:01:22.157055,2024-10-28 00:30:44.548485,
63118,"[44008, 12857, 60081, 83800, 51755]",2024-06-21T07:42:24.139780,2024-06-22T19:57:00.736712,2024-10-28 00:30:44.548485,
71583,"[43408, 25279, 78718, 91862, 41325]",2023-10-02T04:18:26.366101,2024-08-01T07:07:43.565898,2024-10-28 00:30:44.548485,
59679,"[21553, 32980, 40590, 51755, 76760]",2023-12-26T10:41:31.345391,2024-05-08T19:01:23.427242,2024-10-28 00:30:44.548485,
51498,"[14150, 42841, 16525, 27102, 89222]",2024-04-30T11:41:33.501804,2024-09-12T01:09:28.406532,2024-10-28 00:30:44.548485,
60648,"[89183, 49666, 14150, 86775, 42841]",2023-02-01T08:38:32.013388,2024-02-28T20:02:30.001274,2024-10-28 00:30:44.548485,
30076,"[90765, 35450, 41044, 77800, 25925]",2024-07-07T03:35:45.269394,2024-07-09T18:02:23.517404,2024-10-28 00:30:44.548485,
97292,"[36655, 78695, 41761, 75306, 70092]",2022-12-25T11:09:23.322841,2023-05-19T08:17:41.434547,2024-10-28 00:30:44.548485,
43298,"[91862, 40479, 81172, 98939, 35076]",2023-06-07T09:29:42.416002,2024-08-19T02:37:21.625378,2024-10-28 00:30:44.548485,
33912,"[89076, 1962, 92427, 64880, 71425]",2023-09-13T09:31:10.705366,2024-06-23T08:48:38.500038,2024-10-28 00:30:44.548485,
97266,"[2738, 63803, 82759, 72521, 20543]",2024-05-31T09:02:44.896770,2024-10-08T16:01:07.987456,2024-10-28 00:30:44.548485,
95448,"[2049, 82165, 59128, 41216, 50133]",2024-04-16T23:16:03.757286,2024-05-31T11:30:14.389810,2024-10-28 00:30:44.548485,
16938,"[60222, 59170, 27245, 98497, 61576]",2024-07-21T12:56:40.932003,2024-10-19T05:50:14.378861,2024-10-28 00:30:44.548485,
64373,"[17044, 17533, 94240, 69664, 16262]",2024-10-10T07:19:22.538833,2024-10-25T11:50:11.807358,2024-10-28 00:30:44.548485,
79029,"[87440, 82825, 74725, 92660, 41823]",2023-07-06T20:58:21.243523,2024-04-20T00:50:45.817995,2024-10-28 00:30:44.548485,
78097,"[50865, 16734, 6805, 54982, 37745]",2024-07-20T21:18:31.006146,2024-10-20T16:00:18.354429,2024-10-28 00:30:44.548485,
31622,"[58570, 33848, 41243, 44059, 16262]",2024-05-17T15:45:39.231390,2024-07-26T05:45:55.520228,2024-10-28 00:30:44.548485,
78163,"[60235, 91526, 18464, 22903, 58389]",2023-02-11T21:37:40.711513,2023-08-02T02:22:29.682539,2024-10-28 00:30:44.548485,
25929,"[69124, 49666, 35419, 67276, 76669]",2022-12-31T04:02:08.569608,2024-10-20T07:03:15.230061,2024-10-28 00:30:44.548485,
45455,"[90547, 89869, 11732, 94116, 42853]",2024-06-03T17:11:11.350264,2024-08-28T19:12:26.804333,2024-10-28 00:30:44.548485,
79494,"[9552, 57420, 90765, 8547, 88883]",2023-01-10T13:09:35.213316,2024-06-27T17:01:35.649544,2024-10-28 00:30:44.548485,
88968,"[27192, 6241, 59532, 95443, 7837]",2022-11-18T00:39:02.934930,2023-06-26T03:51:10.525048,2024-10-28 00:30:44.548485,
33252,"[58468, 41508, 72521, 98199, 3103]",2023-02-07T08:42:54.148039,2024-04-17T04:14:45.021795,2024-10-28 00:30:44.548485,
26818,"[58859, 34120, 8629, 53184, 78359]",2024-02-16T15:36:27.350481,2024-04-09T08:48:37.591160,2024-10-28 00:30:44.548485,
71860,"[56403, 38942, 39145, 25674, 95556]",2024-08-29T11:05:54.254259,2024-09-30T22:20:46.628866,2024-10-28 00:30:44.548485,
47774,"[1100, 19921, 83048, 35419, 10968]",2023-11-18T19:46:33.886861,2024-10-26T18:34:23.231576,2024-10-28 00:30:44.548485,
54031,"[76542, 42532, 32452, 60690, 34660]",2024-03-23T10:32:17.580819,2024-10-21T23:17:32.564084,2024-10-28 00:30:44.548485,
97524,"[35480, 37198, 41396, 56233, 74018]",2024-09-01T01:17:36.491733,2024-09-01T15:24:41.739548,2024-10-28 00:30:44.548485,
70748,"[62414, 36655, 58669, 42197, 75628]",2023-03-16T23:00:36.114937,2023-06-15T08:28:25.617564,2024-10-28 00:30:44.548485,
6863,"[12493, 1693, 21490, 96408, 51772]",2023-07-08T08:55:40.602412,2023-08-29T21:11:47.502024,2024-10-28 00:30:44.548485,
27929,"[97932, 96148, 83476, 94795, 17070]",2022-11-12T11:53:10.019573,2023-07-19T14:21:15.674845,2024-10-28 00:30:44.548485,
6972,"[65457, 73004, 95517, 33385, 92660]",2022-11-10T20:16:11.242846,2022-12-23T13:23:43.299506,2024-10-28 00:30:44.548485,
79205,"[33, 20909, 22822, 74318, 53633]",2023-02-02T14:21:59.028404,2023-08-05T03:52:37.427439,2024-10-28 00:30:44.548485,
92265,"[55702, 80903, 73271, 96882, 38416]",2024-04-29T13:53:43.823174,2024-09-21T02:13:02.136358,2024-10-28 00:30:44.548485,
71130,"[57119, 30812, 53661, 83780, 25453]",2023-12-13T05:34:38.805581,2024-07-14T20:00:49.391115,2024-10-28 00:30:44.548485,
29754,"[49666, 52993, 14150, 73103, 71003]",2024-04-01T05:08:12.861341,2024-04-28T04:31:11.431755,2024-10-28 00:30:44.548485,
82440,"[22518, 74018, 21886, 39002, 90151]",2023-03-04T07:08:38.811499,2023-04-15T21:55:13.174585,2024-10-28 00:30:44.548485,
74244,"[82825, 62665, 59128, 4184, 44659]",2023-06-14T07:49:27.699678,2024-07-14T09:02:35.531702,2024-10-28 00:30:44.548485,
6452,"[47071, 40303, 54048, 82780, 22903]",2024-05-02T14:26:50.353959,2024-06-01T21:07:24.894347,2024-10-28 00:30:44.548485,
92022,"[30812, 63254, 63780, 65329, 4279]",2023-05-30T11:32:07.711502,2024-02-21T18:48:51.526283,2024-10-28 00:30:44.548485,
89556,"[38870, 40939, 77568, 11656, 55387]",2023-03-06T08:05:00.232973,2023-05-08T09:38:03.290798,2024-10-28 00:30:44.548485,
37748,"[64453, 5193, 44310, 94795, 99388]",2024-01-31T10:15:21.444893,2024-09-25T19:26:04.897503,2024-10-28 00:30:44.548485,
54588,"[84233, 42235, 9166, 38072, 47771]",2023-12-16T23:26:28.853042,2024-09-06T20:18:40.835611,2024-10-28 00:30:44.548485,
21229,"[14026, 47503, 65457, 29522, 3103]",2024-09-23T03:32:18.468185,2024-10-05T04:47:04.586614,2024-10-28 00:30:44.548485,
80496,"[27085, 60222, 70079, 50133, 50341]",2023-03-31T15:20:32.320950,2024-07-25T01:31:50.335910,2024-10-28 00:30:44.548485,
58397,"[53661, 75927, 66788, 81682, 90613]",2024-04-20T16:27:41.541577,2024-05-14T11:37:38.734423,2024-10-28 00:30:44.548485,
93242,"[85167, 49034, 50865, 86083, 55982]",2022-11-11T22:30:08.974778,2023-09-22T16:36:36.727461,2024-10-28 00:30:44.548485,
86227,"[42197, 73271, 45130, 53025, 33385]",2022-12-22T03:39:54.180683,2023-01-16T13:24:16.600571,2024-10-28 00:30:44.548485,
91432,"[42532, 76824, 42974, 46851, 82753]",2023-07-07T09:02:36.797187,2023-08-11T00:20:27.701061,2024-10-28 00:30:44.548485,
6971,"[59108, 37787, 85648, 82780, 29781]",2024-04-03T05:35:12.058319,2024-07-01T03:23:21.998699,2024-10-28 00:30:44.548485,
37053,"[72960, 5193, 26494, 27085, 35480]",2024-01-06T23:09:19.664634,2024-02-03T12:21:14.860190,2024-10-28 00:30:44.548485,
4834,"[62113, 95517, 84783, 25423, 99967]",2023-12-22T02:47:39.554469,2024-08-04T03:13:55.265790,2024-10-28 00:30:44.548485,
34817,"[63515, 9192, 64277, 12422, 20207]",2023-03-07T13:18:32.071805,2024-01-01T06:51:39.819664,2024-10-28 00:30:44.548485,
8598,"[66625, 86403, 14438, 85167, 95517]",2024-03-18T08:01:51.339739,2024-06-07T11:12:12.108421,2024-10-28 00:30:44.548485,
22370,"[39393, 78528, 91526, 80517, 10038]",2024-06-08T21:12:25.113224,2024-07-26T21:03:08.280410,2024-10-28 00:30:44.548485,
1647,"[21024, 22095, 21339, 1100, 43934]",2024-07-03T22:43:54.138829,2024-08-09T06:06:53.925454,2024-10-28 00:30:44.548485,
21678,"[35464, 41963, 1035, 90547, 95357]",2024-08-21T07:22:45.503785,2024-09-13T00:01:27.225971,2024-10-28 00:30:44.548485,
79130,"[88909, 57119, 27128, 69679, 63803]",2023-07-03T07:46:59.911816,2024-04-02T12:38:51.831634,2024-10-28 00:30:44.548485,
96949,"[89020, 78609, 5479, 37013, 72348]",2023-10-29T01:55:13.760344,2024-07-22T01:16:24.893829,2024-10-28 00:30:44.548485,
11026,"[61576, 43408, 18982, 47414, 15205]",2024-09-07T01:12:06.098826,2024-09-07T16:29:29.034419,2024-10-28 00:30:44.548485,
69859,"[48079, 91093, 41325, 36601, 51715]",2024-04-15T02:15:01.986609,2024-08-08T09:35:41.169402,2024-10-28 00:30:44.548485,
29735,"[41370, 3501, 20543, 96114, 34263]",2024-01-14T15:11:27.938585,2024-07-28T13:04:26.888701,2024-10-28 00:30:44.548485,
56816,"[67650, 17099, 6602, 58291, 54510]",2024-07-01T00:08:46.355775,2024-08-06T06:28:47.183635,2024-10-28 00:30:44.548485,
21849,"[84783, 87245, 88325, 35212, 57632]",2024-08-24T10:18:52.469775,2024-09-27T04:41:39.852819,2024-10-28 00:30:44.548485,
95736,"[14270, 53296, 34626, 76855, 55387]",2024-06-27T17:26:35.362233,2024-10-27T07:13:14.130260,2024-10-28 00:30:44.548485,
79721,"[32783, 89183, 12877, 39500, 20543]",2023-09-16T13:04:47.263095,2023-12-18T10:34:42.434426,2024-10-28 00:30:44.548485,
38633,"[44659, 55468, 12953, 62665, 53633]",2022-12-17T16:41:57.128624,2024-06-06T20:43:14.841238,2024-10-28 00:30:44.548485,
87736,"[66788, 70458, 12449, 74463, 78528]",2024-04-26T13:54:03.556436,2024-07-17T15:33:10.340132,2024-10-28 00:30:44.548485,
3072,"[14530, 37787, 41346, 13815, 96062]",2024-02-28T04:52:40.038653,2024-03-07T01:54:36.072456,2024-10-28 00:30:44.548485,
62436,"[69701, 93395, 13815, 76537, 7381]",2023-08-28T14:36:32.652230,2024-02-09T09:34:39.029433,2024-10-28 00:30:44.548485,
65815,"[21553, 60773, 60132, 19337, 92513]",2023-07-30T08:31:33.591221,2023-12-02T12:38:49.355984,2024-10-28 00:30:44.548485,
68524,"[51170, 672, 43108, 52239, 45322]",2024-02-16T00:47:40.684797,2024-07-03T00:04:15.206634,2024-10-28 00:30:44.548485,
36177,"[25279, 45811, 25423, 82753, 13333]",2022-12-23T05:29:24.489957,2024-10-17T04:17:44.472262,2024-10-28 00:30:44.548485,
62376,"[8835, 71448, 45272, 70698, 92660]",2023-07-23T07:48:52.204170,2023-08-14T07:47:16.599180,2024-10-28 00:30:44.548485,
22413,"[71551, 63249, 29753, 63803, 476]",2023-07-08T10:36:58.216987,2024-01-23T23:41:57.708223,2024-10-28 00:30:44.548485,
37712,"[92849, 26803, 61631, 97319, 62620]",2023-04-02T12:52:50.785437,2023-12-01T05:06:23.941831,2024-10-28 00:30:44.548485,
90310,"[95556, 13914, 45866, 82780, 68239]",2024-05-13T17:04:28.415128,2024-08-08T12:48:05.058642,2024-10-28 00:30:44.548485,
60295,"[30206, 45811, 13333, 85212, 23957]",2024-05-15T10:03:43.187950,2024-07-16T06:58:03.642279,2024-10-28 00:30:44.548485,
75734,"[40693, 80684, 86083, 77971, 14169]",2023-02-13T14:57:58.398253,2024-08-02T04:37:15.054136,2024-10-28 00:30:44.548485,
50705,"[73405, 94710, 1384, 4931, 31840]",2023-03-30T03:54:59.194087,2023-06-01T19:33:43.661220,2024-10-28 00:30:44.548485,
37388,"[9552, 14169, 81817, 93423, 52298]",2023-07-15T07:49:57.966488,2023-09-03T09:48:38.575336,2024-10-28 00:30:44.548485,
71545,"[7837, 2621, 61638, 61891, 71425]",2023-11-22T10:06:40.360719,2024-10-01T19:33:18.301944,2024-10-28 00:30:44.548485,
50274,"[18934, 86869, 62161, 1035, 43704]",2024-08-06T04:10:20.713857,2024-10-12T00:50:01.545612,2024-10-28 00:30:44.548485,
22320,"[16903, 9552, 86083, 70092, 76538]",2023-09-02T19:59:24.244656,2024-03-02T01:40:45.984926,2024-10-28 00:30:44.548485,
1073,"[90613, 53025, 95284, 90765, 84435]",2024-07-06T21:17:09.875067,2024-07-22T02:03:13.835759,2024-10-28 00:30:44.548485,
26439,"[45148, 45589, 44059, 85079, 59555]",2023-11-30T18:22:25.718597,2024-03-07T12:25:56.497393,2024-10-28 00:30:44.548485,
89073,"[59532, 47071, 17533, 39002, 53365]",2023-09-12T07:06:12.351408,2023-10-30T15:24:43.690391,2024-10-28 00:30:44.548485,
59784,"[21775, 9414, 86869, 40172, 10202]",2023-10-18T02:41:25.670311,2024-03-24T08:56:13.812991,2024-10-28 00:30:44.548485,
95093,"[3501, 8835, 14359, 55468, 69701]",2023-11-22T09:04:08.983068,2024-06-01T19:57:38.560678,2024-10-28 00:30:44.548485,
60825,"[76639, 46596, 69272, 33641, 98291]",2023-02-25T15:28:55.813127,2023-03-19T10:58:27.935140,2024-10-28 00:30:44.548485,
69628,"[60297, 86832, 39500, 30611, 63515]",2022-11-21T18:34:23.525242,2023-12-21T17:07:03.854429,2024-10-28 00:30:44.548485,
13675,"[64103, 55468, 6508, 9414, 1693]",2023-09-29T14:55:55.137134,2023-12-22T19:39:50.618616,2024-10-28 00:30:44.548485,
6534,"[32452, 49689, 63836, 67087, 69745]",2023-06-03T08:51:59.779043,2024-06-28T19:41:41.606892,2024-10-28 00:30:44.548485,
46295,"[22918, 16650, 66447, 72621, 8629]",2024-09-30T12:41:45.415925,2024-10-14T08:08:37.648223,2024-10-28 00:30:44.548485,
63412,"[28258, 30206, 23795, 1935, 75298]",2024-06-24T12:14:47.440498,2024-10-12T05:19:05.140246,2024-10-28 00:30:44.548485,
48,"[15326, 32291, 73369, 40590, 57564]",2023-11-19T09:35:46.530387,2024-09-06T22:06:37.808080,2024-10-28 00:30:44.548485,
47610,"[54048, 86094, 1035, 18674, 79880]",2023-05-26T07:24:29.968403,2024-09-24T12:29:23.809334,2024-10-28 00:30:44.548485,
68194,"[10579, 19921, 89304, 45130, 19509]",2022-11-01T16:55:22.828774,2023-03-18T09:33:52.609931,2024-10-28 00:30:44.548485,
80551,"[93206, 23795, 76140, 82399, 41292]",2024-08-03T09:05:13.705772,2024-10-07T07:44:23.722911,2024-10-28 00:30:44.548485,
1069,"[15327, 36512, 43720, 82137, 9311]",2024-06-15T18:38:38.882641,2024-06-29T20:19:50.415064,2024-10-28 00:30:44.548485,
38335,"[67087, 57119, 93137, 36946, 29235]",2023-08-06T17:54:41.594681,2023-09-15T11:20:42.395083,2024-10-28 00:30:44.548485,
99307,"[7837, 74725, 16525, 35480, 21553]",2024-05-13T11:16:00.755745,2024-08-27T05:07:45.529003,2024-10-28 00:30:44.548485,
36085,"[47987, 34120, 58934, 57632, 59532]",2023-12-20T03:30:58.793335,2024-03-12T04:46:43.696343,2024-10-28 00:30:44.548485,
16915,"[72348, 41217, 40619, 14530, 41380]",2023-09-23T15:14:44.560478,2023-10-07T12:31:12.481104,2024-10-28 00:30:44.548485,
70392,"[40693, 18530, 86403, 34120, 35664]",2023-03-12T15:31:12.047435,2024-09-29T21:06:49.224578,2024-10-28 00:30:44.548485,
98880,"[8547, 58934, 28861, 4184, 2153]",2024-05-10T08:21:28.704252,2024-10-04T10:54:57.164291,2024-10-28 00:30:44.548485,
9082,"[65831, 45148, 86211, 33385, 27102]",2024-04-08T16:56:01.191586,2024-06-05T14:17:15.603943,2024-10-28 00:30:44.548485,
76137,"[29781, 24525, 48212, 9414, 31485]",2023-05-30T00:08:52.728787,2024-01-22T01:28:25.653876,2024-10-28 00:30:44.548485,
56164,"[18512, 92633, 8835, 37978, 45320]",2024-03-25T08:43:22.892344,2024-04-14T16:17:35.979559,2024-10-28 00:30:44.548485,
83860,"[24776, 7506, 20909, 71804, 93206]",2024-02-24T23:50:18.183099,2024-08-14T10:58:05.346380,2024-10-28 00:30:44.548485,
3148,"[88325, 23240, 65383, 26936, 98497]",2023-09-01T19:26:49.375328,2024-02-12T14:05:52.212668,2024-10-28 00:30:44.548485,
65467,"[61459, 27192, 54620, 72348, 62404]",2023-07-15T17:42:12.999013,2024-01-10T06:45:18.329645,2024-10-28 00:30:44.548485,
46230,"[46516, 87954, 51772, 94027, 40303]",2024-01-06T14:01:09.815430,2024-01-15T06:20:30.980607,2024-10-28 00:30:44.548485,
19386,"[16734, 82825, 5089, 28861, 90547]",2024-09-30T14:13:33.927557,2024-10-23T23:29:52.695621,2024-10-28 00:30:44.548485,
92060,"[52197, 13049, 71416, 64947, 18464]",2024-08-01T00:42:41.103503,2024-08-14T00:58:15.091034,2024-10-28 00:30:44.548485,
79527,"[47987, 91526, 29916, 93395, 69568]",2024-07-19T19:40:08.831616,2024-09-06T19:36:01.520123,2024-10-28 00:30:44.548485,
41129,"[7961, 40229, 1935, 54048, 36544]",2023-12-16T07:20:15.985661,2024-04-06T04:33:11.799273,2024-10-28 00:30:44.548485,
91803,"[40910, 55014, 49020, 96454, 59567]",2023-06-03T07:17:35.484138,2024-03-19T10:24:32.956925,2024-10-28 00:30:44.548485,
98924,"[87440, 65538, 5205, 76600, 93206]",2023-02-04T23:42:12.990222,2023-04-23T18:28:18.081893,2024-10-28 00:30:44.548485,
27440,"[72621, 46309, 85079, 34635, 90613]",2023-04-04T08:55:38.196131,2024-07-31T07:50:02.474804,2024-10-28 00:30:44.548485,
86025,"[46665, 56108, 59128, 19492, 1438]",2023-07-24T07:41:43.602497,2024-08-31T09:38:06.472626,2024-10-28 00:30:44.548485,
7835,"[18813, 56799, 57469, 61638, 51170]",2024-06-21T09:54:12.691443,2024-08-07T01:18:44.599405,2024-10-28 00:30:44.548485,
60499,"[86177, 69679, 88484, 91862, 12200]",2024-05-31T19:43:34.750662,2024-06-22T02:28:35.929164,2024-10-28 00:30:44.548485,
61899,"[95545, 12442, 12702, 71158, 44054]",2022-11-09T16:19:43.640334,2022-11-19T05:53:34.381551,2024-10-28 00:30:44.548485,
48451,"[1100, 23795, 77099, 36973, 74725]",2023-12-30T07:39:09.650853,2024-08-20T23:38:53.802989,2024-10-28 00:30:44.548485,
94088,"[18368, 49222, 45320, 69330, 87018]",2022-11-01T11:33:08.083992,2024-09-30T02:52:01.592404,2024-10-28 00:30:44.548485,
35987,"[61917, 447, 51110, 19049, 78240]",2023-06-27T15:40:50.308772,2024-07-02T09:34:22.560417,2024-10-28 00:30:44.548485,
40466,"[32291, 90195, 23640, 97473, 37663]",2024-05-03T22:59:11.454271,2024-09-12T08:18:06.485741,2024-10-28 00:30:44.548485,
75125,"[1671, 26954, 13600, 41216, 57420]",2023-09-02T02:36:40.036403,2023-10-25T08:04:51.656649,2024-10-28 00:30:44.548485,
16919,"[15327, 70698, 60081, 41325, 47503]",2024-07-17T10:05:54.636716,2024-09-14T04:23:36.582341,2024-10-28 00:30:44.548485,
60683,"[93137, 5501, 23243, 59259, 58672]",2024-02-14T14:17:50.783310,2024-08-06T11:54:01.434136,2024-10-28 00:30:44.548485,
1177,"[22822, 42532, 34466, 46665, 45130]",2024-07-10T10:02:59.097138,2024-07-28T13:12:13.396641,2024-10-28 00:30:44.548485,
68175,"[16903, 62092, 13333, 37065, 75927]",2023-04-27T07:39:07.554034,2024-10-13T16:27:08.583408,2024-10-28 00:30:44.548485,
95324,"[5700, 38416, 55940, 69568, 54048]",2024-09-15T01:50:38.763094,2024-10-06T11:18:57.117098,2024-10-28 00:30:44.548485,
72346,"[23187, 78695, 69548, 71630, 18982]",2023-02-16T12:10:42.412072,2024-06-24T12:28:10.666789,2024-10-28 00:30:44.548485,
